index,age_end,age_start,age_weights,area,data_type,effective_sample_size,lower_ci,sex,standard_error,upper_ci,value,x_cv_community_coverage,x_cv_past_year,x_cv_poor_response,x_cv_sx_scale,x_ln_mx_conflict,x_ln_mx_war_10years,year_end,year_start
774,29,25,,asia_central,m_all,,,female,-99.0,,0.0014403,0,0,0,0,0.0,0.0,1990,1990
775,29,25,,latin_america_southern,m_all,,,female,-99.0,,0.0007012,0,0,0,0,0.0,0.0,1990,1990
776,29,25,,australasia,m_all,,,female,-99.0,,0.0004844,0,0,0,0,0.0,0.0,1990,1990
777,29,25,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0033188,0,0,0,0,0.0,0.0,1990,1990
778,29,25,,latin_america_central,m_all,,,female,-99.0,,0.0010103,0,0,0,0,0.0,0.0,1990,1990
779,29,25,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.002053,0,0,0,0,0.0,0.0,1990,1990
780,29,25,,north_america_high_income,m_all,,,female,-99.0,,0.0006169,0,0,0,0,0.0,0.0,1990,1990
781,29,25,,europe_eastern,m_all,,,female,-99.0,,0.0007863,0,0,0,0,0.0,0.0,1990,1990
782,29,25,,north_africa_middle_east,m_all,,,female,-99.0,,0.0014984,0,0,0,0,0.0,0.0,1990,1990
783,29,25,,caribbean,m_all,,,female,-99.0,,0.0015659,0,0,0,0,0.0,0.0,1990,1990
784,29,25,,asia_south,m_all,,,female,-99.0,,0.0030041,0,0,0,0,0.0,0.0,1990,1990
785,29,25,,asia_southeast,m_all,,,female,-99.0,,0.0016015,0,0,0,0,0.0,0.0,1990,1990
786,29,25,,asia_pacific_high_income,m_all,,,female,-99.0,,0.000491,0,0,0,0,0.0,0.0,1990,1990
787,34,30,,latin_america_tropical,m_all,,,female,-99.0,,0.0012303,0,0,0,0,0.0,0.0,1990,1990
788,34,30,,asia_central,m_all,,,female,-99.0,,0.0017679,0,0,0,0,0.0,0.0,1990,1990
789,34,30,,europe_eastern,m_all,,,female,-99.0,,0.0010509,0,0,0,0,0.0,0.0,1990,1990
790,34,30,,latin_america_southern,m_all,,,female,-99.0,,0.0009711,0,0,0,0,0.0,0.0,1990,1990
791,34,30,,europe_central,m_all,,,female,-99.0,,0.0008508,0,0,0,0,0.0,0.0,1990,1990
792,34,30,,asia_southeast,m_all,,,female,-99.0,,0.0019592,0,0,0,0,0.0,0.0,1990,1990
793,34,30,,latin_america_andean,m_all,,,female,-99.0,,0.0017721,0,0,0,0,0.0,0.0,1990,1990
794,34,30,,australasia,m_all,,,female,-99.0,,0.000573,0,0,0,0,0.0,0.0,1990,1990
795,34,30,,europe_western,m_all,,,female,-99.0,,0.0005973,0,0,0,0,0.0,0.0,1990,1990
796,34,30,,north_africa_middle_east,m_all,,,female,-99.0,,0.0018354,0,0,0,0,0.0,0.0,1990,1990
797,34,30,,oceania,m_all,,,female,-99.0,,0.0041074,0,0,0,0,0.0,0.0,1990,1990
798,34,30,,asia_pacific_high_income,m_all,,,female,-99.0,,0.000646,0,0,0,0,0.0,0.0,1990,1990
799,34,30,,asia_south,m_all,,,female,-99.0,,0.0031528,0,0,0,0,0.0,0.0,1990,1990
800,34,30,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0061496,0,0,0,0,0.0,0.0,1990,1990
801,34,30,,asia_east,m_all,,,female,-99.0,,0.0015636,0,0,0,0,0.0,0.0,1990,1990
802,34,30,,north_america_high_income,m_all,,,female,-99.0,,0.0008151,0,0,0,0,0.0,0.0,1990,1990
803,34,30,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0057272,0,0,0,0,0.0,0.0,1990,1990
804,34,30,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0025356,0,0,0,0,0.0,0.0,1990,1990
805,34,30,,latin_america_central,m_all,,,female,-99.0,,0.0012537,0,0,0,0,0.0,0.0,1990,1990
806,34,30,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.003832,0,0,0,0,0.0,0.0,1990,1990
807,39,35,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0048468,0,0,0,0,0.0,0.0,1990,1990
808,39,35,,australasia,m_all,,,female,-99.0,,0.0007892,0,0,0,0,0.0,0.0,1990,1990
809,39,35,,europe_eastern,m_all,,,female,-99.0,,0.0015413,0,0,0,0,0.0,0.0,1990,1990
810,39,35,,asia_southeast,m_all,,,female,-99.0,,0.0026978,0,0,0,0,0.0,0.0,1990,1990
811,39,35,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0073547,0,0,0,0,0.0,0.0,1990,1990
812,39,35,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0079245,0,0,0,0,0.0,0.0,1990,1990
813,39,35,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0034112,0,0,0,0,0.0,0.0,1990,1990
814,39,35,,asia_pacific_high_income,m_all,,,female,-99.0,,0.000847,0,0,0,0,0.0,0.0,1990,1990
815,39,35,,europe_western,m_all,,,female,-99.0,,0.0008856,0,0,0,0,0.0,0.0,1990,1990
816,39,35,,latin_america_andean,m_all,,,female,-99.0,,0.0023979,0,0,0,0,0.0,0.0,1990,1990
817,39,35,,oceania,m_all,,,female,-99.0,,0.0066117,0,0,0,0,0.0,0.0,1990,1990
818,39,35,,latin_america_central,m_all,,,female,-99.0,,0.0017621,0,0,0,0,0.0,0.0,1990,1990
819,39,35,,europe_central,m_all,,,female,-99.0,,0.0013267,0,0,0,0,0.0,0.0,1990,1990
820,39,35,,north_africa_middle_east,m_all,,,female,-99.0,,0.0025671,0,0,0,0,0.0,0.0,1990,1990
821,39,35,,asia_central,m_all,,,female,-99.0,,0.0024451,0,0,0,0,0.0,0.0,1990,1990
822,39,35,,latin_america_tropical,m_all,,,female,-99.0,,0.001738,0,0,0,0,0.0,0.0,1990,1990
823,39,35,,asia_south,m_all,,,female,-99.0,,0.0037197,0,0,0,0,0.0,0.0,1990,1990
824,39,35,,caribbean,m_all,,,female,-99.0,,0.0026932,0,0,0,0,0.0,0.0,1990,1990
825,39,35,,latin_america_southern,m_all,,,female,-99.0,,0.0014761,0,0,0,0,0.0,0.0,1990,1990
826,39,35,,asia_east,m_all,,,female,-99.0,,0.0023211,0,0,0,0,0.0,0.0,1990,1990
827,44,40,,oceania,m_all,,,female,-99.0,,0.0079093,0,0,0,0,0.0,0.0,1990,1990
828,44,40,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0054756,0,0,0,0,0.0,0.0,1990,1990
829,44,40,,caribbean,m_all,,,female,-99.0,,0.0034708,0,0,0,0,0.0,0.0,1990,1990
830,44,40,,europe_eastern,m_all,,,female,-99.0,,0.0023834,0,0,0,0,0.0,0.0,1990,1990
831,44,40,,asia_pacific_high_income,m_all,,,female,-99.0,,0.001237,0,0,0,0,0.0,0.0,1990,1990
832,44,40,,latin_america_andean,m_all,,,female,-99.0,,0.0030631,0,0,0,0,0.0,0.0,1990,1990
833,44,40,,asia_central,m_all,,,female,-99.0,,0.0031691,0,0,0,0,0.0,0.0,1990,1990
834,44,40,,latin_america_southern,m_all,,,female,-99.0,,0.0021536,0,0,0,0,0.0,0.0,1990,1990
835,44,40,,north_america_high_income,m_all,,,female,-99.0,,0.0016062,0,0,0,0,0.0,0.0,1990,1990
836,44,40,,latin_america_central,m_all,,,female,-99.0,,0.002445,0,0,0,0,0.0,0.0,1990,1990
837,44,40,,north_africa_middle_east,m_all,,,female,-99.0,,0.0033746,0,0,0,0,0.0,0.0,1990,1990
838,44,40,,australasia,m_all,,,female,-99.0,,0.0012289,0,0,0,0,0.0,0.0,1990,1990
839,44,40,,europe_central,m_all,,,female,-99.0,,0.002115,0,0,0,0,0.0,0.0,1990,1990
840,44,40,,europe_western,m_all,,,female,-99.0,,0.0013519,0,0,0,0,0.0,0.0,1990,1990
841,44,40,,asia_south,m_all,,,female,-99.0,,0.0045907,0,0,0,0,0.0,0.0,1990,1990
842,44,40,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0042138,0,0,0,0,0.0,0.0,1990,1990
843,44,40,,asia_east,m_all,,,female,-99.0,,0.003126,0,0,0,0,0.0,0.0,1990,1990
844,44,40,,latin_america_tropical,m_all,,,female,-99.0,,0.0025779,0,0,0,0,0.0,0.0,1990,1990
845,44,40,,asia_southeast,m_all,,,female,-99.0,,0.0034478,0,0,0,0,0.0,0.0,1990,1990
846,44,40,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0077066,0,0,0,0,0.0,0.0,1990,1990
847,49,45,,asia_east,m_all,,,female,-99.0,,0.004511,0,0,0,0,0.0,0.0,1990,1990
848,49,45,,asia_southeast,m_all,,,female,-99.0,,0.0048263,0,0,0,0,0.0,0.0,1990,1990
849,49,45,,latin_america_southern,m_all,,,female,-99.0,,0.0032088,0,0,0,0,0.0,0.0,1990,1990
850,49,45,,latin_america_tropical,m_all,,,female,-99.0,,0.0038666,0,0,0,0,0.0,0.0,1990,1990
851,49,45,,north_africa_middle_east,m_all,,,female,-99.0,,0.0046617,0,0,0,0,0.0,0.0,1990,1990
852,49,45,,oceania,m_all,,,female,-99.0,,0.0105099,0,0,0,0,0.0,0.0,1990,1990
853,49,45,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0019395,0,0,0,0,0.0,0.0,1990,1990
854,49,45,,europe_western,m_all,,,female,-99.0,,0.0021649,0,0,0,0,0.0,0.0,1990,1990
855,49,45,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0088812,0,0,0,0,0.0,0.0,1990,1990
856,49,45,,latin_america_andean,m_all,,,female,-99.0,,0.0040249,0,0,0,0,0.0,0.0,1990,1990
857,49,45,,australasia,m_all,,,female,-99.0,,0.0020364,0,0,0,0,0.0,0.0,1990,1990
858,49,45,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0096462,0,0,0,0,0.0,0.0,1990,1990
859,49,45,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.00579,0,0,0,0,0.0,0.0,1990,1990
860,49,45,,asia_central,m_all,,,female,-99.0,,0.0044311,0,0,0,0,0.0,0.0,1990,1990
861,49,45,,north_america_high_income,m_all,,,female,-99.0,,0.0025929,0,0,0,0,0.0,0.0,1990,1990
862,49,45,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0068248,0,0,0,0,0.0,0.0,1990,1990
863,49,45,,latin_america_central,m_all,,,female,-99.0,,0.0035558,0,0,0,0,0.0,0.0,1990,1990
864,49,45,,europe_eastern,m_all,,,female,-99.0,,0.0036303,0,0,0,0,0.0,0.0,1990,1990
865,49,45,,asia_south,m_all,,,female,-99.0,,0.0061393,0,0,0,0,0.0,0.0,1990,1990
866,49,45,,caribbean,m_all,,,female,-99.0,,0.0049154,0,0,0,0,0.0,0.0,1990,1990
867,54,50,,latin_america_andean,m_all,,,female,-99.0,,0.0057718,0,0,0,0,0.0,0.0,1990,1990
868,54,50,,north_america_high_income,m_all,,,female,-99.0,,0.0041839,0,0,0,0,0.0,0.0,1990,1990
869,54,50,,asia_southeast,m_all,,,female,-99.0,,0.0071162,0,0,0,0,0.0,0.0,1990,1990
870,54,50,,latin_america_tropical,m_all,,,female,-99.0,,0.0055902,0,0,0,0,0.0,0.0,1990,1990
871,54,50,,asia_south,m_all,,,female,-99.0,,0.0097452,0,0,0,0,0.0,0.0,1990,1990
872,54,50,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0029811,0,0,0,0,0.0,0.0,1990,1990
873,54,50,,latin_america_central,m_all,,,female,-99.0,,0.0054076,0,0,0,0,0.0,0.0,1990,1990
874,54,50,,oceania,m_all,,,female,-99.0,,0.0155007,0,0,0,0,0.0,0.0,1990,1990
875,54,50,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0117643,0,0,0,0,0.0,0.0,1990,1990
876,54,50,,latin_america_southern,m_all,,,female,-99.0,,0.0046801,0,0,0,0,0.0,0.0,1990,1990
877,54,50,,caribbean,m_all,,,female,-99.0,,0.0072561,0,0,0,0,0.0,0.0,1990,1990
878,54,50,,europe_central,m_all,,,female,-99.0,,0.0049934,0,0,0,0,0.0,0.0,1990,1990
879,54,50,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0095014,0,0,0,0,0.0,0.0,1990,1990
880,54,50,,australasia,m_all,,,female,-99.0,,0.0033798,0,0,0,0,0.0,0.0,1990,1990
881,54,50,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0085161,0,0,0,0,0.0,0.0,1990,1990
882,54,50,,europe_western,m_all,,,female,-99.0,,0.003275,0,0,0,0,0.0,0.0,1990,1990
883,54,50,,europe_eastern,m_all,,,female,-99.0,,0.0054349,0,0,0,0,0.0,0.0,1990,1990
884,54,50,,north_africa_middle_east,m_all,,,female,-99.0,,0.0068379,0,0,0,0,0.0,0.0,1990,1990
885,54,50,,asia_central,m_all,,,female,-99.0,,0.0066155,0,0,0,0,0.0,0.0,1990,1990
886,54,50,,asia_east,m_all,,,female,-99.0,,0.0067903,0,0,0,0,0.0,0.0,1990,1990
887,59,55,,oceania,m_all,,,female,-99.0,,0.0216024,0,0,0,0,0.0,0.0,1990,1990
888,59,55,,europe_western,m_all,,,female,-99.0,,0.005105,0,0,0,0,0.0,0.0,1990,1990
889,59,55,,latin_america_andean,m_all,,,female,-99.0,,0.0081445,0,0,0,0,0.0,0.0,1990,1990
890,59,55,,caribbean,m_all,,,female,-99.0,,0.0105054,0,0,0,0,0.0,0.0,1990,1990
891,59,55,,asia_southeast,m_all,,,female,-99.0,,0.0100504,0,0,0,0,0.0,0.0,1990,1990
892,59,55,,north_america_high_income,m_all,,,female,-99.0,,0.006649,0,0,0,0,0.0,0.0,1990,1990
893,59,55,,asia_east,m_all,,,female,-99.0,,0.0099793,0,0,0,0,0.0,0.0,1990,1990
894,59,55,,australasia,m_all,,,female,-99.0,,0.0052417,0,0,0,0,0.0,0.0,1990,1990
895,59,55,,latin_america_tropical,m_all,,,female,-99.0,,0.0084054,0,0,0,0,0.0,0.0,1990,1990
896,59,55,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0152386,0,0,0,0,0.0,0.0,1990,1990
897,59,55,,europe_central,m_all,,,female,-99.0,,0.0078144,0,0,0,0,0.0,0.0,1990,1990
898,59,55,,asia_south,m_all,,,female,-99.0,,0.014449,0,0,0,0,0.0,0.0,1990,1990
899,59,55,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0168675,0,0,0,0,0.0,0.0,1990,1990
900,59,55,,latin_america_central,m_all,,,female,-99.0,,0.0077107,0,0,0,0,0.0,0.0,1990,1990
901,59,55,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0128127,0,0,0,0,0.0,0.0,1990,1990
902,59,55,,europe_eastern,m_all,,,female,-99.0,,0.0084593,0,0,0,0,0.0,0.0,1990,1990
903,59,55,,north_africa_middle_east,m_all,,,female,-99.0,,0.0097687,0,0,0,0,0.0,0.0,1990,1990
904,59,55,,latin_america_southern,m_all,,,female,-99.0,,0.0068984,0,0,0,0,0.0,0.0,1990,1990
905,59,55,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0043344,0,0,0,0,0.0,0.0,1990,1990
906,59,55,,asia_central,m_all,,,female,-99.0,,0.0095502,0,0,0,0,0.0,0.0,1990,1990
907,64,60,,latin_america_central,m_all,,,female,-99.0,,0.0116403,0,0,0,0,0.0,0.0,1990,1990
908,64,60,,europe_central,m_all,,,female,-99.0,,0.0126054,0,0,0,0,0.0,0.0,1990,1990
909,64,60,,caribbean,m_all,,,female,-99.0,,0.0162116,0,0,0,0,0.0,0.0,1990,1990
910,64,60,,north_america_high_income,m_all,,,female,-99.0,,0.0103133,0,0,0,0,0.0,0.0,1990,1990
911,64,60,,latin_america_southern,m_all,,,female,-99.0,,0.0105024,0,0,0,0,0.0,0.0,1990,1990
912,64,60,,asia_southeast,m_all,,,female,-99.0,,0.0162684,0,0,0,0,0.0,0.0,1990,1990
913,64,60,,asia_south,m_all,,,female,-99.0,,0.0245142,0,0,0,0,0.0,0.0,1990,1990
914,64,60,,europe_eastern,m_all,,,female,-99.0,,0.0133788,0,0,0,0,0.0,0.0,1990,1990
915,64,60,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0211549,0,0,0,0,0.0,0.0,1990,1990
916,64,60,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0270508,0,0,0,0,0.0,0.0,1990,1990
917,64,60,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0193204,0,0,0,0,0.0,0.0,1990,1990
918,64,60,,australasia,m_all,,,female,-99.0,,0.0084643,0,0,0,0,0.0,0.0,1990,1990
919,64,60,,asia_east,m_all,,,female,-99.0,,0.0159136,0,0,0,0,0.0,0.0,1990,1990
920,64,60,,latin_america_andean,m_all,,,female,-99.0,,0.0132673,0,0,0,0,0.0,0.0,1990,1990
921,64,60,,asia_central,m_all,,,female,-99.0,,0.0154037,0,0,0,0,0.0,0.0,1990,1990
922,64,60,,europe_western,m_all,,,female,-99.0,,0.0081906,0,0,0,0,0.0,0.0,1990,1990
923,64,60,,oceania,m_all,,,female,-99.0,,0.0336279,0,0,0,0,0.0,0.0,1990,1990
924,64,60,,latin_america_tropical,m_all,,,female,-99.0,,0.0125121,0,0,0,0,0.0,0.0,1990,1990
925,64,60,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0066152,0,0,0,0,0.0,0.0,1990,1990
926,64,60,,north_africa_middle_east,m_all,,,female,-99.0,,0.0158871,0,0,0,0,0.0,0.0,1990,1990
927,69,65,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0109592,0,0,0,0,0.0,0.0,1990,1990
928,69,65,,europe_western,m_all,,,female,-99.0,,0.0136577,0,0,0,0,0.0,0.0,1990,1990
929,69,65,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0347988,0,0,0,0,0.0,0.0,1990,1990
930,69,65,,latin_america_tropical,m_all,,,female,-99.0,,0.0191431,0,0,0,0,0.0,0.0,1990,1990
931,69,65,,asia_central,m_all,,,female,-99.0,,0.0239893,0,0,0,0,0.0,0.0,1990,1990
932,69,65,,north_america_high_income,m_all,,,female,-99.0,,0.0156105,0,0,0,0,0.0,0.0,1990,1990
933,69,65,,latin_america_andean,m_all,,,female,-99.0,,0.0201533,0,0,0,0,0.0,0.0,1990,1990
934,69,65,,asia_east,m_all,,,female,-99.0,,0.0256383,0,0,0,0,0.0,0.0,1990,1990
935,69,65,,asia_southeast,m_all,,,female,-99.0,,0.0248471,0,0,0,0,0.0,0.0,1990,1990
936,69,65,,latin_america_central,m_all,,,female,-99.0,,0.017249,0,0,0,0,0.0,0.0,1990,1990
937,69,65,,north_africa_middle_east,m_all,,,female,-99.0,,0.0249526,0,0,0,0,0.0,0.0,1990,1990
938,69,65,,europe_central,m_all,,,female,-99.0,,0.0214095,0,0,0,0,0.0,0.0,1990,1990
939,69,65,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.039072,0,0,0,0,0.0,0.0,1990,1990
940,69,65,,caribbean,m_all,,,female,-99.0,,0.0248234,0,0,0,0,0.0,0.0,1990,1990
941,69,65,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0293958,0,0,0,0,0.0,0.0,1990,1990
942,69,65,,australasia,m_all,,,female,-99.0,,0.0136805,0,0,0,0,0.0,0.0,1990,1990
943,69,65,,oceania,m_all,,,female,-99.0,,0.050794,0,0,0,0,0.0,0.0,1990,1990
944,69,65,,latin_america_southern,m_all,,,female,-99.0,,0.0160913,0,0,0,0,0.0,0.0,1990,1990
945,69,65,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0307594,0,0,0,0,0.0,0.0,1990,1990
946,69,65,,asia_south,m_all,,,female,-99.0,,0.0361176,0,0,0,0,0.0,0.0,1990,1990
947,74,70,,australasia,m_all,,,female,-99.0,,0.0231618,0,0,0,0,0.0,0.0,1990,1990
948,74,70,,latin_america_central,m_all,,,female,-99.0,,0.0270222,0,0,0,0,0.0,0.0,1990,1990
949,74,70,,oceania,m_all,,,female,-99.0,,0.0778655,0,0,0,0,0.0,0.0,1990,1990
950,74,70,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.0551382,0,0,0,0,0.0,0.0,1990,1990
951,74,70,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0485264,0,0,0,0,0.0,0.0,1990,1990
952,74,70,,europe_eastern,m_all,,,female,-99.0,,0.0368982,0,0,0,0,0.0,0.0,1990,1990
953,74,70,,europe_western,m_all,,,female,-99.0,,0.0231807,0,0,0,0,0.0,0.0,1990,1990
954,74,70,,latin_america_andean,m_all,,,female,-99.0,,0.0333003,0,0,0,0,0.0,0.0,1990,1990
955,74,70,,caribbean,m_all,,,female,-99.0,,0.0379685,0,0,0,0,0.0,0.0,1990,1990
956,74,70,,europe_central,m_all,,,female,-99.0,,0.0360448,0,0,0,0,0.0,0.0,1990,1990
957,74,70,,latin_america_tropical,m_all,,,female,-99.0,,0.0317834,0,0,0,0,0.0,0.0,1990,1990
958,74,70,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0489919,0,0,0,0,0.0,0.0,1990,1990
959,74,70,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0193991,0,0,0,0,0.0,0.0,1990,1990
960,74,70,,asia_central,m_all,,,female,-99.0,,0.039771,0,0,0,0,0.0,0.0,1990,1990
961,74,70,,asia_east,m_all,,,female,-99.0,,0.0437766,0,0,0,0,0.0,0.0,1990,1990
962,74,70,,latin_america_southern,m_all,,,female,-99.0,,0.0265568,0,0,0,0,0.0,0.0,1990,1990
963,74,70,,asia_southeast,m_all,,,female,-99.0,,0.0406524,0,0,0,0,0.0,0.0,1990,1990
964,74,70,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.0589975,0,0,0,0,0.0,0.0,1990,1990
965,74,70,,north_africa_middle_east,m_all,,,female,-99.0,,0.0413451,0,0,0,0,0.0,0.0,1990,1990
966,74,70,,north_america_high_income,m_all,,,female,-99.0,,0.0241448,0,0,0,0,0.0,0.0,1990,1990
967,79,75,,north_america_high_income,m_all,,,female,-99.0,,0.0380027,0,0,0,0,0.0,0.0,1990,1990
968,79,75,,asia_east,m_all,,,female,-99.0,,0.0714187,0,0,0,0,0.0,0.0,1990,1990
969,79,75,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.0763329,0,0,0,0,0.0,0.0,1990,1990
970,79,75,,europe_western,m_all,,,female,-99.0,,0.042038,0,0,0,0,0.0,0.0,1990,1990
971,79,75,,asia_southeast,m_all,,,female,-99.0,,0.0625697,0,0,0,0,0.0,0.0,1990,1990
972,79,75,,latin_america_southern,m_all,,,female,-99.0,,0.0469984,0,0,0,0,0.0,0.0,1990,1990
973,79,75,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.077273,0,0,0,0,0.0,0.0,1990,1990
974,79,75,,asia_south,m_all,,,female,-99.0,,0.0797837,0,0,0,0,0.0,0.0,1990,1990
975,79,75,,europe_eastern,m_all,,,female,-99.0,,0.0622578,0,0,0,0,0.0,0.0,1990,1990
976,79,75,,latin_america_andean,m_all,,,female,-99.0,,0.0528723,0,0,0,0,0.0,0.0,1990,1990
977,79,75,,asia_central,m_all,,,female,-99.0,,0.0622785,0,0,0,0,0.0,0.0,1990,1990
978,79,75,,australasia,m_all,,,female,-99.0,,0.0397076,0,0,0,0,0.0,0.0,1990,1990
979,79,75,,north_africa_middle_east,m_all,,,female,-99.0,,0.0655147,0,0,0,0,0.0,0.0,1990,1990
980,79,75,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.0721169,0,0,0,0,0.0,0.0,1990,1990
981,79,75,,oceania,m_all,,,female,-99.0,,0.1131084,0,0,0,0,0.0,0.0,1990,1990
982,79,75,,asia_pacific_high_income,m_all,,,female,-99.0,,0.035643,0,0,0,0,0.0,0.0,1990,1990
983,79,75,,caribbean,m_all,,,female,-99.0,,0.0573367,0,0,0,0,0.0,0.0,1990,1990
984,79,75,,latin_america_tropical,m_all,,,female,-99.0,,0.0521449,0,0,0,0,0.0,0.0,1990,1990
985,79,75,,europe_central,m_all,,,female,-99.0,,0.063522,0,0,0,0,0.0,0.0,1990,1990
986,79,75,,latin_america_central,m_all,,,female,-99.0,,0.0437073,0,0,0,0,0.0,0.0,1990,1990
987,84,80,,sub-saharan_africa_west,m_all,,,female,-99.0,,0.1016874,0,0,0,0,0.0,0.0,1990,1990
988,84,80,,asia_pacific_high_income,m_all,,,female,-99.0,,0.0691386,0,0,0,0,0.0,0.0,1990,1990
989,84,80,,asia_east,m_all,,,female,-99.0,,0.1126235,0,0,0,0,0.0,0.0,1990,1990
990,84,80,,asia_south,m_all,,,female,-99.0,,0.1131382,0,0,0,0,0.0,0.0,1990,1990
991,84,80,,latin_america_tropical,m_all,,,female,-99.0,,0.0850993,0,0,0,0,0.0,0.0,1990,1990
992,84,80,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.1162611,0,0,0,0,0.0,0.0,1990,1990
993,84,80,,latin_america_southern,m_all,,,female,-99.0,,0.0830436,0,0,0,0,0.0,0.0,1990,1990
994,84,80,,caribbean,m_all,,,female,-99.0,,0.0856671,0,0,0,0,0.0,0.0,1990,1990
995,84,80,,oceania,m_all,,,female,-99.0,,0.1582272,0,0,0,0,0.0,0.0,1990,1990
996,84,80,,north_america_high_income,m_all,,,female,-99.0,,0.0638603,0,0,0,0,0.0,0.0,1990,1990
997,84,80,,australasia,m_all,,,female,-99.0,,0.0693564,0,0,0,0,0.0,0.0,1990,1990
998,84,80,,europe_central,m_all,,,female,-99.0,,0.1109763,0,0,0,0,0.0,0.0,1990,1990
999,84,80,,asia_central,m_all,,,female,-99.0,,0.0953402,0,0,0,0,0.0,0.0,1990,1990
1000,84,80,,latin_america_andean,m_all,,,female,-99.0,,0.0818879,0,0,0,0,0.0,0.0,1990,1990
1001,84,80,,europe_western,m_all,,,female,-99.0,,0.0774148,0,0,0,0,0.0,0.0,1990,1990
1002,84,80,,latin_america_central,m_all,,,female,-99.0,,0.0704815,0,0,0,0,0.0,0.0,1990,1990
1003,84,80,,europe_eastern,m_all,,,female,-99.0,,0.1071313,0,0,0,0,0.0,0.0,1990,1990
1004,84,80,,sub-saharan_africa_east,m_all,,,female,-99.0,,0.113031,0,0,0,0,0.0,0.0,1990,1990
1005,84,80,,sub-saharan_africa_central,m_all,,,female,-99.0,,0.1031628,0,0,0,0,0.0,0.0,1990,1990
1006,84,80,,north_africa_middle_east,m_all,,,female,-99.0,,0.1012166,0,0,0,0,0.0,0.0,1990,1990
1007,89,85,,asia_central,m_all,,,female,-99.0,,0.1586564,0,0,0,0,0.0,0.0,1990,1990
1008,89,85,,europe_eastern,m_all,,,female,-99.0,,0.1721918,0,0,0,0,0.0,0.0,1990,1990
1009,89,85,,asia_pacific_high_income,m_all,,,female,-99.0,,0.1232934,0,0,0,0,0.0,0.0,1990,1990
1010,89,85,,sub-saharan_africa_southern,m_all,,,female,-99.0,,0.1828205,0,0,0,0,0.0,0.0,1990,1990
1011,89,85,,north_america_high_income,m_all,,,female,-99.0,,0.1178472,0,0,0,0,0.0,0.0,1990,1990
1012,89,85,,latin_america_southern,m_all,,,female,-99.0,,0.143116,0,0,0,0,0.0,0.0,1990,1990
1013,89,85,,asia_east,m_all,,,female,-99.0,,0.1786391,0,0,0,0,0.0,0.0,1990,1990
1014,89,85,,latin_america_andean,m_all,,,female,-99.0,,0.1387558,0,0,0,0,0.0,0.0,1990,1990
1015,89,85,,australasia,m_all,,,female,-99.0,,0.1251443,0,0,0,0,0.0,0.0,1990,1990
1016,89,85,,latin_america_tropical,m_all,,,female,-99.0,,0.1457198,0,0,0,0,0.0,0.0,1990,1990
1017,89,85,,oceania,m_all,,,female,-99.0,,0.2232805,0,0,0,0,0.0,0.0,1990,1990
1018,89,85,,latin_america_central,m_all,,,female,-99.0,,0.1262068,0,0,0,0,0.0,0.0,1990,1990
